Date,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Index Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
22/09/2021 00:45,91.32,94.71,-407.3,112.07,96.05,103.81
22/09/2021 01:00,93.59,112.71,-4.03,143.99,118.9,122.07
22/09/2021 01:15,93.28,105.11,62.6,140.78,108.02,110.97
22/09/2021 01:30,98.33,97.76,80.55,211.76,93.3,94.67
22/09/2021 01:45,100.4,102.39,0.72,378.68,100.14,109.42
22/09/2021 02:00,85.17,95.91,82.16,215.43,93.56,94.26
22/09/2021 02:15,91.75,95.7,70.59,119.98,94.7,95.85
22/09/2021 02:30,94.2,98.14,85.6,128.98,97.49,99.24
22/09/2021 02:45,98.05,111.72,54.6,519.6,110.87,117
22/09/2021 03:00,72.46,96.42,70.15,298.32,96.22,110.85
22/09/2021 03:15,91.49,109.66,66.39,157.85,111.62,117.92
22/09/2021 03:30,102.58,111.49,93.45,646.44,111.89,115.79
22/09/2021 03:45,122.93,130.81,93.38,327.76,126.31,132.2
22/09/2021 04:00,78.66,112.36,74.78,158.11,115.63,116.73
22/09/2021 04:15,105.49,113.89,51.94,149.38,119.05,123.53
22/09/2021 04:30,111.52,110.24,24.95,159.09,119.31,119.59
22/09/2021 04:45,160.29,137.31,84,250,135.73,139.07
22/09/2021 05:00,34.6,122.83,47.11,155,133.18,132.21
22/09/2021 05:15,138.8,172.19,90.25,202,175.13,164.06
22/09/2021 05:30,194.56,180.86,-345.3,662.55,177.25,174.46
22/09/2021 05:45,250.04,190.43,128.45,342.7,183.52,180.34
22/09/2021 06:00,159.05,151.9,45.36,205.2,155.42,154.73
22/09/2021 06:15,184.58,189.37,77.9,230.5,185.93,173.3
22/09/2021 06:30,194.16,206.92,154.69,289.8,195.17,196.57
22/09/2021 06:45,215.1,223.04,158.25,894,227.91,211.58
22/09/2021 07:00,229.93,249.2,165.32,796,255.85,268.69
22/09/2021 07:15,221.6,195.74,65.12,231.6,195.83,190.39
22/09/2021 07:30,185.62,179.78,140.61,211.5,179.38,175.44
22/09/2021 07:45,173.9,166.76,65.39,200,165.36,166.77
22/09/2021 08:00,219.92,205.69,168.02,296.65,204.63,200.48
22/09/2021 08:15,183.73,193.18,131.44,265.52,187.69,178.79
22/09/2021 08:30,185.03,185.92,131.44,301.49,178.06,182.67
22/09/2021 08:45,145.66,166.45,102.92,407.3,159.4,175.33
22/09/2021 09:00,191.76,231.65,107.78,517.54,222,293.79
22/09/2021 09:15,160.19,187.56,109.03,371.28,185.5,196.73
22/09/2021 09:30,174.74,182.29,-306.2,249.68,184.55,190.52
22/09/2021 09:45,138.12,160.94,110,331.81,163.16,186.11
22/09/2021 10:00,168.93,186.82,120,239.07,191.34,199.6
22/09/2021 10:15,157.01,172.37,126.23,208.25,179.04,188.48
22/09/2021 10:30,168.96,163.06,74.03,203.14,176.46,172.21
22/09/2021 10:45,134.23,133.34,75,170.6,143.88,124.82
22/09/2021 11:00,173.65,169.19,75.01,209,173.91,163.88
22/09/2021 11:15,135.69,136.86,-88.88,229.9,141.71,129.12
22/09/2021 11:30,154.15,152.3,78,185.28,164,155.31
22/09/2021 11:45,124.51,127.66,50.01,160.49,135.42,131.9
22/09/2021 12:00,169.05,133.57,10,173.1,147.82,142.07
22/09/2021 12:15,142.75,141.05,89.41,182.6,145.43,140.4
22/09/2021 12:30,127.72,130.61,38.9,159.9,144.85,139.36
22/09/2021 12:45,110.87,110.83,-5.4,142.2,121.35,117.82
22/09/2021 13:00,124.52,116.72,-33.33,143.11,124.92,116.24
22/09/2021 13:15,134.3,112.27,15.4,150.79,122.53,111.57
22/09/2021 13:30,134.3,103.14,-114.99,156.91,109.85,89.46
22/09/2021 13:45,127.68,100,-459.9,153.53,98.05,75.59
22/09/2021 14:00,111.09,104.09,30,139.5,109.44,103.45
22/09/2021 14:15,134.3,121.13,28.1,157.74,128.74,127.06
22/09/2021 14:30,132.97,129.27,77.6,255.55,132.4,125.44
22/09/2021 14:45,137.01,140.08,85,169.37,142.16,136.76
22/09/2021 15:00,113.01,120.95,82.57,176.13,120.79,132.64
22/09/2021 15:15,137.06,114.8,-100.07,398.88,132.31,137.6
22/09/2021 15:30,131.06,126.47,1.7,304.94,149.39,145.81
22/09/2021 15:45,170.47,160.58,60.12,240.13,168.72,160.07
22/09/2021 16:00,88.33,110.57,53.38,165.9,111.59,96.64
22/09/2021 16:15,159.08,164.71,144.53,240,165.61,158.71
22/09/2021 16:30,184.19,176.12,125.9,206.64,174.5,165.77
22/09/2021 16:45,219.99,184.75,158.12,219.86,179.21,170.66
22/09/2021 17:00,128.41,153.79,85.5,232,155.2,161.72
22/09/2021 17:15,159.05,172.5,143.79,349.4,172.43,173.74
22/09/2021 17:30,201.46,193.42,154.69,216.71,191.81,188.96
22/09/2021 17:45,229.95,211.25,155.2,250,206.78,203.87
22/09/2021 18:00,189.2,206.74,153.9,586.18,202.89,229.09
22/09/2021 18:15,196.91,200.19,104.52,290,218.57,241.46
22/09/2021 18:30,202.67,194.71,102.9,231.13,207.26,202.54
22/09/2021 18:45,190.42,183.35,95,210.68,189.02,179.36
22/09/2021 19:00,228.11,195.83,95,250.03,204.12,173.13
22/09/2021 19:15,184.56,176.16,67.02,205.76,176.69,155.27
22/09/2021 19:30,159.08,167.69,115,199,166.33,142.56
22/09/2021 19:45,112.58,144.73,112.7,240.89,136.96,127.85
22/09/2021 20:00,218.3,178.35,120.02,232.19,173.7,179.87
22/09/2021 20:15,168.99,170.35,112.72,395,164.95,175.6
22/09/2021 20:30,137.54,165.43,131.26,696.2,167.35,190.05
22/09/2021 20:45,97.51,131.77,79,174.5,131.53,152.49
22/09/2021 21:00,175.52,174.85,50,500,173.61,189.37
22/09/2021 21:15,134.49,147.83,105,292.78,151.57,176.59
22/09/2021 21:30,92.89,110.26,81.45,235.03,115.59,129.74
22/09/2021 21:45,42.3,84.19,42.95,149.9,91.39,110.75
22/09/2021 22:00,133.47,141.32,80,304.11,146.41,158.98
22/09/2021 22:15,120.32,120.91,87.5,212.52,126.03,149.41
22/09/2021 22:30,63.12,84.17,56.55,176.39,97.04,102.88
22/09/2021 22:45,45.49,55.9,10.52,109.99,63.59,87.42
22/09/2021 23:00,130.96,100.8,0,256.68,102.49,77.61
22/09/2021 23:15,115.62,119.41,55.52,333,116.23,109.54
22/09/2021 23:30,92.52,109.23,80.34,325.8,103.63,106.23
22/09/2021 23:45,75.41,102.93,18.52,201.44,98.26,102.15
23/09/2021 00:00,115.66,151.35,96.43,789,115.89,113.77
23/09/2021 00:15,98.85,131.82,96.43,451.12,118.46,127.34
23/09/2021 00:30,94.16,117.25,89.17,185.7,113.48,122.01
23/09/2021 00:45,80.4,107.67,75.53,229.7,111.56,124.34
23/09/2021 01:00,93.71,101.76,68.33,168.44,99.52,107.55
23/09/2021 01:15,86.1,91.21,49.94,120.4,93.78,97.56
23/09/2021 01:30,77.33,85.2,-49.99,106.3,88.28,83.78
23/09/2021 01:45,80.01,82.18,29.55,115.74,85.97,83.63
23/09/2021 02:00,76.78,81.9,-21,123.58,94.67,90.28
23/09/2021 02:15,77.1,75.25,-14.53,134.24,76.12,63.41
23/09/2021 02:30,68.45,74.09,13.3,115,72.86,65.11
23/09/2021 02:45,54.69,72.49,45.63,160.13,69.56,58.56
23/09/2021 03:00,63.78,70.61,31.1,87.53,72.55,71.58
23/09/2021 03:15,63.92,69.36,38.03,111.35,67.02,63.23
23/09/2021 03:30,69.37,77.04,30,107.52,79.95,74.76
23/09/2021 03:45,72.55,87.75,50,110.63,87.13,79.56
23/09/2021 04:00,60.84,75.56,47.48,143.1,74.45,75.89
23/09/2021 04:15,67.61,75.79,62,112.56,73.82,70.09
23/09/2021 04:30,73.13,95.91,34,119.21,98.25,98.16
23/09/2021 04:45,126.01,116.49,31.37,139.78,114.97,115.47
23/09/2021 05:00,63.69,100.59,58.02,137.8,104.07,93.57
23/09/2021 05:15,114.77,128.66,85.9,174,135.11,142.89
23/09/2021 05:30,148.68,149.61,20.67,199.91,162.36,168.86
23/09/2021 05:45,165.41,156.01,65,183.16,168.82,169.29
23/09/2021 06:00,151.03,151.42,-17.38,206.9,165.65,180.79
23/09/2021 06:15,158.92,178.94,140.18,258.48,179.48,188.28
23/09/2021 06:30,158.92,190.73,105.43,500,179.13,180.66
23/09/2021 06:45,133.53,188.78,88.81,394.21,188.55,215.24
23/09/2021 07:00,207.57,296.6,174.44,1521.66,289.79,444.19
23/09/2021 07:15,158.93,237.45,150.35,841.5,223.13,320.36
23/09/2021 07:30,110.94,192.13,105.85,423.94,199.26,219.79
23/09/2021 07:45,98.89,161.32,51.01,208.33,176.38,188.16
23/09/2021 08:00,166.05,172.66,79.83,244.24,188.62,197.12
23/09/2021 08:15,99.61,143.31,62.94,204.95,152.58,117.34
23/09/2021 08:30,80.2,118.88,64.78,171.24,127.6,87.37
23/09/2021 08:45,67.08,107.3,16.12,282.35,99.81,63.41
23/09/2021 09:00,108.39,135.03,-81.15,351.46,142.37,134.14
23/09/2021 09:15,85.07,97.64,14.7,152.81,109.69,122.05
23/09/2021 09:30,33.97,75.45,0.02,155.78,78.86,75.21
23/09/2021 09:45,6.17,60.9,16.02,199.88,61.24,44.99
23/09/2021 10:00,96.52,101.01,65.23,267.4,98.93,105.68
23/09/2021 10:15,74.21,99.38,54.25,194.2,97.41,105.56
23/09/2021 10:30,34.7,80.67,0.5,485.8,85.35,89.37
23/09/2021 10:45,-1.93,38.15,0,116.42,43.87,49.53
23/09/2021 11:00,70.06,78.37,-68.98,154.3,95.46,104.16
23/09/2021 11:15,45.52,37.45,-469.9,111.12,50.93,48.8
23/09/2021 11:30,3.52,5.7,-188.87,64.7,8.42,-4.69
23/09/2021 11:45,-16.3,0.41,-27.73,31.01,1.46,-6.39
23/09/2021 12:00,63.11,35.22,-39.9,110.42,32.63,4.46
23/09/2021 12:15,9.03,9.15,-24.28,96.73,4.94,0.55
23/09/2021 12:30,-10.71,-3.21,-28.6,120,-2.15,-4.49
23/09/2021 12:45,-49.84,-5.28,-53.96,99.5,-3.49,-6.58
23/09/2021 13:00,-8.86,-0.7,-29.58,14.78,1.48,-3.94
23/09/2021 13:15,-2.72,-0.49,-33.9,126.5,0.6,-10.01
23/09/2021 13:30,-0.05,-3.57,-55.4,99.49,-5.39,-12.24
23/09/2021 13:45,20.43,9.51,-35.84,299.99,-3.14,-8.57
23/09/2021 14:00,-15.04,-10.29,-59.99,50.05,-13.39,-22.39
23/09/2021 14:15,-3.83,-1.27,-49.49,352.9,-6.61,-11.59
23/09/2021 14:30,29.93,10.39,-64.49,96.73,-2.34,0.45
23/09/2021 14:45,45.33,37.87,-32.4,106.18,25.87,30.78
23/09/2021 15:00,-0.01,-1.94,-52.09,97.6,-9.11,-4.19
23/09/2021 15:15,37.04,25.83,-29.3,100,14.61,30.44
23/09/2021 15:30,86.58,90.8,11.3,229.2,68.56,73.53
23/09/2021 15:45,80.78,114.21,30,409.8,73.88,85.63
23/09/2021 16:00,6.15,89.98,-18.99,1374.98,40.5,59.01
23/09/2021 16:15,37.08,112.71,32.5,500,110,129.05
23/09/2021 16:30,104.39,148.67,59.79,496,147.83,200.05
23/09/2021 16:45,119.92,168.76,89.05,500,176.71,328.61
23/09/2021 17:00,57.22,150.92,60.59,335.92,162.75,198.11
23/09/2021 17:15,71.94,150.56,-188.33,434.23,169.01,216.19
23/09/2021 17:30,120.81,172.52,118.9,536.3,179.86,199.63
23/09/2021 17:45,130.44,189.38,114.71,998.5,189.12,220.55
23/09/2021 18:00,85.69,303.7,87.8,1268.36,240.85,404.41
23/09/2021 18:15,94.68,235.39,94.7,999.99,211.77,325.26
23/09/2021 18:30,106.38,262.61,57.86,839.64,251.38,379.31
23/09/2021 18:45,120.85,212.07,97.86,733.5,225.34,284.48
23/09/2021 19:00,135.38,189.42,77.2,355.72,206.24,225.96
23/09/2021 19:15,126.41,169.48,-401.47,364.2,188.52,197.51
23/09/2021 19:30,78.44,144.52,-380.2,370.75,156.29,146.91
23/09/2021 19:45,52.24,130.88,-35.07,185.2,145.48,129.49
23/09/2021 20:00,86.82,133.89,-199.16,220.24,157.78,155.1
23/09/2021 20:15,98.37,162.15,17.47,305.9,176.92,168.5
23/09/2021 20:30,64.63,124.54,7,175.2,141.8,124.3
23/09/2021 20:45,28.57,98.92,-444,169,115.72,111.45
23/09/2021 21:00,109.84,128.33,-408.12,439.6,133.68,122.21
23/09/2021 21:15,96.52,120.43,18.61,199.98,130.42,115.18
23/09/2021 21:30,54.45,103.23,50.69,677,104.94,95.43
23/09/2021 21:45,21.99,84.32,22.5,325.8,77.76,63.02
23/09/2021 22:00,96.75,110.32,25.69,200,107.65,99.57
23/09/2021 22:15,80.36,105.44,7.41,325.8,108.2,103.28
23/09/2021 22:30,62.51,94.79,55.9,142.3,100.44,99.42
23/09/2021 22:45,29.97,80.96,-4.33,399,87.51,105.8
23/09/2021 23:00,88.34,113.2,13.36,342.8,111.01,112.34
23/09/2021 23:15,70.77,112.24,13.25,200,113.02,119.52
23/09/2021 23:30,51.1,104.35,13.36,477.4,108.29,114.91
23/09/2021 23:45,53.39,101.85,-397.2,157.8,109.14,106.31
24/09/2021 00:00,80.88,95.31,10.27,134.33,102.21,96.94
24/09/2021 00:15,60.93,88.85,7.82,172.82,96.23,93.57
24/09/2021 00:30,54.93,86.78,7.82,212.82,94.59,87.06
24/09/2021 00:45,54.67,88.7,7.82,182.35,92.8,86.87
24/09/2021 01:00,53.77,62.46,6,172.83,71.44,43.6
24/09/2021 01:15,54.48,64.61,7.83,172.83,78.93,65.16
24/09/2021 01:30,70.73,77.9,3.01,125.4,86.76,65.16
24/09/2021 01:45,81.2,84.01,7.83,295.7,80.97,51.99
24/09/2021 02:00,45.82,55.57,2.71,146.3,57.71,53.97
24/09/2021 02:15,57.27,68.74,10.45,158.18,77.72,91.09
24/09/2021 02:30,85.43,79.95,10.27,600,86.2,76.69
24/09/2021 02:45,85.48,87.03,-72.7,175.45,85.2,77.32
24/09/2021 03:00,33.94,82.81,17.86,452.5,77.9,75.76
24/09/2021 03:15,65.04,83.03,17.86,199.99,78.72,77.4
24/09/2021 03:30,70.78,91.74,55.51,199,83.12,97.61
24/09/2021 03:45,77.34,89.05,27.86,155.21,88.54,106.37
24/09/2021 04:00,70.77,89.26,10.45,215.7,92.88,117.87
24/09/2021 04:15,70.74,88.38,65,158.29,90.69,115.97
24/09/2021 04:30,91.32,97.73,21.73,228.8,101.09,120.43
24/09/2021 04:45,123.21,109.67,55.67,186.54,103.42,118
24/09/2021 05:00,80.25,123.04,23.75,201,128.86,130.36
24/09/2021 05:15,151.55,155.64,70.67,363.89,158.08,163.4
24/09/2021 05:30,155.81,173.28,100.07,450.22,165.94,168.51
24/09/2021 05:45,185.02,215.32,107.46,430.02,209.77,292.06
24/09/2021 06:00,149.08,221.96,141.99,2852,160.8,187.69
24/09/2021 06:15,158.98,362.01,155,1490,306.71,528.06
24/09/2021 06:30,205.26,420.27,127.91,1200,404.77,716.49
24/09/2021 06:45,210.96,318.89,130.3,1000.1,357.33,574.65
24/09/2021 07:00,200.88,224.32,50.12,497.2,232.9,231.74
24/09/2021 07:15,201.99,196.02,10,419.02,217.39,241.55
24/09/2021 07:30,180.04,158.58,-80,251.5,195.33,181.12
24/09/2021 07:45,149.09,144.11,25.7,416.34,156.74,137.41
24/09/2021 08:00,191.81,162.3,0.4,297.58,160.88,133.82
24/09/2021 08:15,184.51,159.88,52.14,319.22,140.52,117.36
24/09/2021 08:30,130.98,147.77,-294.74,216,141.67,142.32
24/09/2021 08:45,110.93,133.17,96.2,293.8,125.64,133.06
24/09/2021 09:00,189.87,208.98,137.54,369.88,200.26,241.26
24/09/2021 09:15,139.93,176.25,136.55,285.75,169.42,196.47
24/09/2021 09:30,133.44,160.27,71.69,225,159.76,176.05
24/09/2021 09:45,93.34,142.3,84.14,285.54,137.92,157.81
24/09/2021 10:00,139.72,195.37,122.57,500,156.32,171.1
24/09/2021 10:15,126.49,186.69,107.01,499.98,175.35,191.24
24/09/2021 10:30,108.83,202.66,102.4,700,184.31,220.26
24/09/2021 10:45,84.96,187.6,83.95,2852,167.5,225.06
24/09/2021 11:00,129.23,233.55,89.26,699,215.23,280.34
24/09/2021 11:15,101.27,201.1,89.26,555,210.32,286.15
24/09/2021 11:30,89.43,152.85,-77.87,355,172.84,227.57
24/09/2021 11:45,66.93,134.58,34.81,252.5,146.63,152.43
24/09/2021 12:00,126.44,146.56,50.1,208.1,151.85,149.77
24/09/2021 12:15,111.71,126.91,53.33,232.31,143.04,121.75
24/09/2021 12:30,84.13,122.68,63.19,388.88,129.51,109.96
24/09/2021 12:45,46.07,100.57,-188.6,169.33,109.48,79.71
24/09/2021 13:00,89.76,105.85,28.6,160,109.83,77.91
24/09/2021 13:15,94.11,112.66,71.1,159.98,118.31,94.6
24/09/2021 13:30,89.45,102.26,-211.05,159.7,111.1,104.52
24/09/2021 13:45,87.07,100.57,15.49,160,101.23,93.2
24/09/2021 14:00,83.05,75.95,-80,122.94,76.95,46.46
24/09/2021 14:15,93.38,95.71,16.71,186.51,91.94,82.52
24/09/2021 14:30,100.33,116.41,58.87,431.5,115.77,120.58
24/09/2021 14:45,102.84,131.28,82.94,708.6,119.32,116.96
24/09/2021 15:00,51.83,97.75,40,190.16,90.27,82.69
24/09/2021 15:15,93.19,124.03,84.24,427.4,121.47,117.51
24/09/2021 15:30,126.42,132.2,80,180,135.68,150.27
24/09/2021 15:45,127.48,152.32,98.15,299.99,154.86,166.36
24/09/2021 16:00,39.75,117.5,40.25,226.6,119.99,143.09
24/09/2021 16:15,112.08,151.55,98.15,315,154.02,200.18
24/09/2021 16:30,144.76,174.04,119.23,324,169.95,175.95
24/09/2021 16:45,188.4,191.72,119.23,348.4,187.47,225.04
24/09/2021 17:00,96.11,150.67,-90,189,158.26,165.72
24/09/2021 17:15,153.47,156.52,16.31,248.5,166.41,176.55
24/09/2021 17:30,175.38,162.18,50.01,215.19,178.61,182.24
24/09/2021 17:45,220.24,187.14,50.1,242.4,194.48,183.12
24/09/2021 18:00,190.31,157.79,82.3,195.24,154.52,140.74
24/09/2021 18:15,184.35,158.86,50.1,220.4,154.73,140.48
24/09/2021 18:30,177.52,154.68,-321.3,218.25,161.69,149.77
24/09/2021 18:45,181.02,156.29,50.02,210.42,160.31,143.83
24/09/2021 19:00,216.65,207.95,50.01,279.79,217.55,221.67
24/09/2021 19:15,180,172.09,99.03,259,179.04,183.41
24/09/2021 19:30,130.95,144.99,60.01,222.49,154.48,147.31
24/09/2021 19:45,93.31,119.24,-79.1,162.6,124.02,102.87
24/09/2021 20:00,180.86,182.65,109.54,500,171.49,166.14
24/09/2021 20:15,134.44,163.32,80.2,500,158.59,159.8
24/09/2021 20:30,102.74,145.74,90.63,249.98,135,131.23
24/09/2021 20:45,30.54,102.66,31.04,475.9,96.95,104.35
24/09/2021 21:00,127.29,196.71,90.53,600,204.63,291.69
24/09/2021 21:15,126.43,149.78,124.5,340.08,151.78,169.84
24/09/2021 21:30,84.83,104.36,-3.73,200.43,104.06,96.02
24/09/2021 21:45,47.05,93.49,50.1,238.43,90.59,79.79
24/09/2021 22:00,126.45,134.57,50.01,259.1,137.96,156.37
24/09/2021 22:15,109.96,111.82,-195.85,279,115.75,115.09
24/09/2021 22:30,86.12,100.02,81.03,399.83,96.67,87.94
24/09/2021 22:45,44.04,85.84,7,490.18,88.56,82.78
24/09/2021 23:00,132.56,122.88,-100,216.38,116.38,98.3
24/09/2021 23:15,125.24,120.52,98.61,192.7,118.96,118.03
24/09/2021 23:30,101.3,107.01,87.25,247.59,107.16,106.25
24/09/2021 23:45,62.56,91,-411.66,203.58,94.77,110.41
25/09/2021 00:00,120.8,116.99,80.8,470.74,117.65,119.13
25/09/2021 00:15,102.23,107.38,57.67,159.56,109.37,112.12
25/09/2021 00:30,102.82,103.91,75.81,135.62,101.47,103.9
25/09/2021 00:45,101.36,98.84,80,454.83,91.84,89.41
25/09/2021 01:00,103.48,119.3,90.29,421.6,114.85,121.73
25/09/2021 01:15,101.18,109.87,89.19,478.82,109.52,112.95
25/09/2021 01:30,102.35,121.88,96.25,644.15,126.22,136.09
25/09/2021 01:45,102.16,117.06,84.65,155.96,120.04,133.24
25/09/2021 02:00,113.71,99.15,50,166,92.56,78.29
25/09/2021 02:15,104.04,95.81,-131.59,236.24,97.08,96.89
25/09/2021 02:30,99.52,94.58,30,127.68,96.92,101.67
25/09/2021 02:45,85.12,95.19,69.8,137.15,96.85,95.57
25/09/2021 03:00,93.96,88.15,48.54,103.74,84.83,72.81
25/09/2021 03:15,96.71,98.66,-386.43,166.99,94.43,95.99
25/09/2021 03:30,104.63,123.97,84.88,482.15,110.04,119.6
25/09/2021 03:45,115.09,120.99,67.61,455.7,111.43,125.89
25/09/2021 04:00,77.96,92.45,-5.47,143.02,93.16,98.31
25/09/2021 04:15,85.46,97.36,30.97,200,85.78,94.27
25/09/2021 04:30,107.63,123.58,90.74,363.9,118.65,137.51
25/09/2021 04:45,111.5,128.74,90.32,347.7,125.47,144.97
25/09/2021 05:00,92.08,99.73,-5.52,190.33,98.1,123.2
25/09/2021 05:15,103.1,113.69,69.93,212.8,102.25,113.39
25/09/2021 05:30,120.82,142.34,79.35,232.7,145.21,155.88
25/09/2021 05:45,126.47,153.97,85.73,230.22,161.84,171.72
25/09/2021 06:00,99.48,115.75,72.9,264.35,125.31,135.74
25/09/2021 06:15,113.21,132.54,91,264.29,141.47,134.73
25/09/2021 06:30,130.36,137.49,82.69,175.2,149.76,136.82
25/09/2021 06:45,144.46,138.15,85,175,150.43,145.43
25/09/2021 07:00,137.91,145.76,79.28,180.3,155.19,136.07
25/09/2021 07:15,142.79,142.64,95.53,181.65,150.91,134.16
25/09/2021 07:30,128.83,127.25,81.82,176.24,127.81,107.36
25/09/2021 07:45,116.87,117.87,69.71,424.64,113.05,93.13
25/09/2021 08:00,158.96,155.13,66.56,386.91,153.32,146.68
25/09/2021 08:15,133.81,142.64,114.08,500,141.96,146.57
25/09/2021 08:30,116.58,112.88,65.5,154.04,110.48,125.33
25/09/2021 08:45,99.14,87.79,-15.18,168.18,82.88,99.37
25/09/2021 09:00,149.3,148.64,94.14,165,149.98,152.44
25/09/2021 09:15,128.62,119.76,79.99,161.7,115.13,118.27
25/09/2021 09:30,101.39,102.17,80,199.71,92.99,98.24
25/09/2021 09:45,74.29,97.59,1.8,169.06,93.67,115.29
25/09/2021 10:00,107.01,118.25,68.97,157.84,120.78,134.6
25/09/2021 10:15,107,115.5,-382.89,162.77,115.63,124.9
25/09/2021 10:30,105.47,104.75,40.4,200,101.71,109.81
25/09/2021 10:45,96.07,94.88,65.36,121.6,96.23,107.83
25/09/2021 11:00,123.09,122.39,70,254.6,118.29,106.74
25/09/2021 11:15,100.76,117.71,91.4,392.79,114.22,108.33
25/09/2021 11:30,70.52,110.26,70.57,165,112.61,120.94
25/09/2021 11:45,50.03,88.88,52.14,141.9,87.87,95.94
25/09/2021 12:00,115.7,119.71,65,134.5,122.54,112.93
25/09/2021 12:15,101.31,103.83,56.15,129.6,108.48,107.92
25/09/2021 12:30,88.97,99.03,70,126.91,102.16,99.8
25/09/2021 12:45,70.22,78.76,60.78,145.81,75.48,78.12
25/09/2021 13:00,92.28,89.93,32.91,109.99,89.99,89.8
25/09/2021 13:15,97.75,92.85,63.56,130.62,94.56,92.57
25/09/2021 13:30,97.83,100.28,71.07,125,102.46,99.34
25/09/2021 13:45,103.9,108.63,72,130.3,110.55,105.9
25/09/2021 14:00,73.92,87.37,53.59,112.07,91.07,97.19
25/09/2021 14:15,93.06,97.32,62.21,207.63,94.8,102.01
25/09/2021 14:30,120.85,115.15,-27.92,142.25,114.1,114.97
25/09/2021 14:45,134.69,129.45,0.12,155.74,130.82,132.43
25/09/2021 15:00,80.69,71.98,-2.63,125.99,63.87,31.8
25/09/2021 15:15,116.51,112.08,0,183.43,102.97,97.09
25/09/2021 15:30,141.45,143.8,105.48,249.29,139.81,137.67
25/09/2021 15:45,166.37,175.51,74,249.6,178.84,182.18
25/09/2021 16:00,85.21,98.14,72.9,162.78,90.5,87.33
25/09/2021 16:15,148.5,160.58,121,230,152.48,144.27
25/09/2021 16:30,191.89,178.68,103.68,219.38,181.07,179.89
25/09/2021 16:45,229.99,209.5,160,290.39,210.74,199.57
25/09/2021 17:00,140.8,137.56,63.16,254.99,134.44,122.76
25/09/2021 17:15,160.03,163.14,129.36,254.74,159.98,160
25/09/2021 17:30,209.21,178.28,122.02,234.56,171.68,170.02
25/09/2021 17:45,229.95,212.05,149.2,263.1,208.17,200.88
25/09/2021 18:00,204.96,183.11,94.7,240,188.21,176.4
25/09/2021 18:15,209.27,178.69,100.06,229.45,184.4,181.7
25/09/2021 18:30,217.39,196.35,129.97,238.32,190.05,161.04
25/09/2021 18:45,209.28,186.25,114.22,412.35,177.66,137.17
25/09/2021 19:00,325.32,242.01,123.63,500,237.53,204.84
25/09/2021 19:15,191.31,175.57,106.39,255.92,172.65,169.35
25/09/2021 19:30,167.13,170.61,114.55,257.8,164.5,168.35
25/09/2021 19:45,149.04,157.74,83.81,220.12,159.94,174.33
25/09/2021 20:00,182.74,181.5,129.9,452.2,181.61,180.14
25/09/2021 20:15,172.31,167.69,-246,223.37,162.19,148.62
25/09/2021 20:30,156.28,169.4,139.92,239.99,164.07,154.9
25/09/2021 20:45,138.34,148.24,90.05,204.87,150.29,147.89
25/09/2021 21:00,179.04,187.48,124.91,278,192.59,195.21
25/09/2021 21:15,158.9,163.14,128.56,199.28,161.43,165.3
25/09/2021 21:30,175.92,172.65,87.04,214.96,173.14,180.97
25/09/2021 21:45,147.08,147.11,83.37,400,148.56,154.82
25/09/2021 22:00,163.29,171.43,118.3,227.7,173.13,168.97
25/09/2021 22:15,173.31,170.07,137.59,203.2,169.83,170.89
25/09/2021 22:30,167.31,168.31,141.46,566.14,167.09,167.53
25/09/2021 22:45,136.12,125.37,62.94,270.97,134.15,129.51
25/09/2021 23:00,199.21,190.93,110.3,293.29,196.52,196.33
25/09/2021 23:15,154.49,151.54,104.62,299.4,153.48,152
25/09/2021 23:30,129.07,126.84,89.36,250,123.91,127.28
25/09/2021 23:45,116.51,96.19,49.16,277.47,96.58,99.47
26/09/2021 00:00,164.26,156.85,119.16,481.59,156.33,153.18
26/09/2021 00:15,122.11,119.9,72.52,150.5,119.68,116.86
26/09/2021 00:30,117.13,111.55,58.49,135,109.99,110.07
26/09/2021 00:45,111.74,101.49,73.27,154.98,99.47,99.21
26/09/2021 01:00,123.7,132.13,94.9,290.84,132.58,150.43
26/09/2021 01:15,119.07,124.18,101.23,740.3,121.39,143.81
26/09/2021 01:30,117.69,120.33,90.12,807.5,113.69,128.97
26/09/2021 01:45,107.36,105.81,57.17,482.5,99.66,109.7
26/09/2021 02:00,105.42,111.02,78.3,651.1,116.94,145.85
26/09/2021 02:15,105.8,121.04,66.11,300,125.06,152.51
26/09/2021 02:30,108.56,107.46,54.66,137.1,109.29,115.78
26/09/2021 02:45,116.87,106.09,-43.87,119.8,113.55,112.98
26/09/2021 03:00,104.44,115.95,77.7,167.1,126.05,130.25
26/09/2021 03:15,106.09,106.44,43.37,144.61,118.42,109.9
26/09/2021 03:30,106.03,100.36,-406.39,152.72,107.78,99.01
26/09/2021 03:45,106.02,94.73,0,146.69,100.11,91.18
26/09/2021 04:00,110.92,97.32,-431.8,118.58,97.01,85.57
26/09/2021 04:15,105.85,95.07,-399.35,233.1,91.51,76.86
26/09/2021 04:30,100.19,105.02,47.03,133.61,106.8,98.35
26/09/2021 04:45,101.85,105.43,52.77,143.3,107.22,104.87
