Date,Import Balance,Non-Renewable,Renewable,Load,Intraday Auction 15 minute call,Intraday Continuous 15 minutes Average Price,Intraday Continuous 15 minutes Low Price,Intraday Continuous 15 minutes High Price,Intraday Continuous 15 minutes ID3-Price,Intraday Continuous 15 minutes ID1-Price
24/03/2022 11:30,-6.371,33.774,38.44,66.885,185.53,193.98,143.61,499.83,194.07,186.41
24/03/2022 11:45,-6.317,33.584,38.802,66.786,180.07,188.87,160.55,231.11,183.18,174.71
24/03/2022 12:00,-6.079,33.125,39.111,66.563,201.39,204.62,176.4,248.6,198.71,188.7
24/03/2022 12:15,-5.867,32.891,39.138,66.349,171.71,194.22,138,238.95,188.37,202.55
24/03/2022 12:30,-5.989,32.883,38.985,65.932,183.14,191.38,148.56,259,191.23,196.23
24/03/2022 12:45,-5.873,32.65,38.663,65.581,195.02,194.2,138,245.1,189.3,201.16
24/03/2022 13:00,-5.711,32.516,38.331,65.208,185.04,202.45,138,310,208.29,230.45
24/03/2022 13:15,-5.621,32.463,37.732,64.982,189.45,192.95,137.55,233,196.88,207.66
24/03/2022 13:30,-5.632,32.453,37.054,64.549,195.03,190.39,120,235.35,187.91,186.37
24/03/2022 13:45,-5.375,32.678,36.179,63.889,185.03,189.91,117.21,260.37,179.59,183.16
24/03/2022 14:00,-4.589,33.431,35.261,63.895,141.97,178.01,136.43,268.13,175.6,184.38
24/03/2022 14:15,-4.604,33.55,34.218,63.709,185.15,211.58,181.1,507.28,200.75,201.22
24/03/2022 14:30,-4.533,33.676,33.007,63.608,210.98,219.64,168.2,273.17,219.31,223.4
24/03/2022 14:45,-4.293,33.914,31.603,63.065,232.05,228.94,-284.9,261.58,231.31,240.75
24/03/2022 15:00,-1.199,34.786,30.046,62.709,162.44,209.22,151.51,467.09,198.27,233.49
24/03/2022 15:15,-0.928,35.097,28.379,62.306,190.89,208.13,170.43,482.45,210.62,216.87
24/03/2022 15:30,-0.432,35.286,26.583,61.672,196.89,235.6,197.5,434.85,238.25,244.43
24/03/2022 15:45,0.002,35.61,24.743,61.214,277.43,291.69,250.4,459.99,294.47,303.84
24/03/2022 16:00,4.012,36.869,22.758,61.231,140.13,182.36,80,278.35,180.76,166.93
24/03/2022 16:15,4.318,37.571,20.625,61.103,214.85,254.99,-189.61,456.7,257.89,269.76
24/03/2022 16:30,4.696,38.281,18.47,60.885,235.9,272.09,184.19,399,265.7,285.56
24/03/2022 16:45,5.059,38.932,16.53,60.892,326.59,309.51,-174.46,442,316.16,325.36
24/03/2022 17:00,5.568,39.466,14.421,61.587,160.05,200.01,161.39,364.7,196.25,182.75
24/03/2022 17:15,5.418,40.094,12.862,61.934,276.77,283.14,211.91,555,291.91,300.2
24/03/2022 17:30,5.497,40.378,11.44,62.492,282.89,272.93,-279.99,309.1,281.34,283.51
24/03/2022 17:45,5.569,40.559,10.382,63.065,380.29,312.22,159,395.85,321.49,295.98
24/03/2022 18:00,6.08,40.746,9.671,63.578,283.91,281.62,219.15,395.15,281.42,282.68
24/03/2022 18:15,6.229,40.896,9.39,64.02,290.84,301.83,253.11,375.94,306.22,290.72
24/03/2022 18:30,6.091,40.903,9.516,64.46,350.08,302.17,260.39,350,294.34,289.98
24/03/2022 18:45,5.852,40.986,9.853,65.892,419.09,370.6,273,429,387.49,375.12
24/03/2022 19:00,3.262,40.96,10.246,67.032,427.52,407.94,275.59,564.03,409.92,380.17
24/03/2022 19:15,3.105,40.899,10.574,67.119,372.68,334.56,248.77,405.5,321.44,291.76
24/03/2022 19:30,2.853,40.871,10.826,66.711,402.89,347.72,257.5,449.29,331.1,292.3
24/03/2022 19:45,3.168,40.599,11.035,65.971,313.31,287.27,239,373.64,277.05,273.12
24/03/2022 20:00,2.61,40.568,11.308,64.636,398.39,389.21,227.35,725.65,414.56,526.25
24/03/2022 20:15,2.9,40.57,11.529,63.641,300.76,294.23,248.6,390.42,287.9,292.34
24/03/2022 20:30,3.037,40.578,11.652,62.619,280,286.99,249.2,466.1,279.55,281.07
24/03/2022 20:45,3.135,40.519,11.69,61.653,268.79,257.59,219.74,338.99,248.21,252.3
24/03/2022 21:00,1.666,40.333,11.931,60.787,299.9,291.86,133.01,342.64,309.67,311.2
24/03/2022 21:15,1.341,40.009,11.812,59.882,279.41,260.85,172.07,382.9,262.88,229.79
24/03/2022 21:30,1.122,39.671,11.766,59.295,268.08,228.28,94.5,336,227.48,210.18
24/03/2022 21:45,0.898,39.468,11.639,57.918,220.94,195.59,-339.98,258.06,195.49,183.63
24/03/2022 22:00,-0.797,39.829,11.626,57.34,297.96,272.07,129.94,297.95,278.69,279.77
24/03/2022 22:15,-0.925,39.679,11.467,56.36,250,225.62,120,267.08,225.07,214.88
24/03/2022 22:30,-0.883,39.333,11.384,55.333,237.18,236.3,170.04,269.57,234.02,219.61
24/03/2022 22:45,-0.796,38.737,11.342,54.279,199.31,205.49,150.34,247.19,206.64,191.72
24/03/2022 23:00,-0.982,38.433,11.241,53.281,278.73,282.66,221.5,330,278.91,289.61
24/03/2022 23:15,-1.264,38.203,10.924,52.204,223.01,226.83,152.7,284.3,233.44,230.82
24/03/2022 23:30,-1.257,37.925,10.709,51.162,210.04,215.46,187.65,233.27,216.83,213.51
24/03/2022 23:45,-1.181,37.801,10.536,50.525,175.1,191.3,156.1,247,195.77,192.56
25/03/2022 00:00,-1.661,37.637,10.34,49.705,282.07,238.25,119.31,314.94,235.25,217.9
25/03/2022 00:15,-1.543,37.072,10.083,49.057,258.15,241.31,152.1,313.96,245.18,229.05
25/03/2022 00:30,-1.364,36.683,9.931,48.571,229.19,231.35,-308.41,256.99,234.25,219.66
25/03/2022 00:45,-1.168,36.575,9.808,47.952,212.54,223.65,-307.4,269.09,226.28,225.29
25/03/2022 01:00,-0.568,36.611,9.839,47.598,250.26,235.2,195.65,259.1,239.43,237.91
25/03/2022 01:15,-0.694,36.307,9.708,47.254,241.4,220.17,-200,242.19,229.21,222.79
25/03/2022 01:30,-0.665,36.319,9.496,46.945,231.05,210.59,150,233.58,213.77,201.06
25/03/2022 01:45,-0.6,36.288,9.323,47.035,217.12,218.35,179.51,254.6,216.9,216.82
25/03/2022 02:00,-0.016,36.022,9.2,46.84,228.4,206.89,122.04,229.47,208.24,191.47
25/03/2022 02:15,0.071,35.823,9.106,46.711,227.67,208.52,146.82,233,206.3,181.67
25/03/2022 02:30,0.159,35.821,9.082,46.757,235.73,224.5,190.75,332,216.93,207.95
25/03/2022 02:45,0.203,35.805,8.999,46.925,239.69,225.87,204.92,288.08,221.85,220.71
25/03/2022 03:00,0.374,35.879,8.954,46.972,221.34,202.07,155.2,223.26,196.48,188.56
25/03/2022 03:15,0.534,35.819,8.943,47.301,225.97,209.85,155.1,225.97,210.43,210.07
25/03/2022 03:30,0.626,35.782,8.888,47.362,228.1,209.11,160.67,228.48,214.15,207.94
25/03/2022 03:45,0.59,35.854,8.873,47.76,239.96,216.01,140.12,239.83,216.15,205.93
25/03/2022 04:00,2.138,36.266,8.854,48.013,193.23,210.89,174.23,300.53,210.79,219.21
25/03/2022 04:15,2.244,36.365,8.836,48.575,218.66,209.16,146.81,318.66,205.35,208.83
25/03/2022 04:30,2.471,36.45,8.853,48.996,232.44,221.6,190.1,300.22,219.38,228.66
25/03/2022 04:45,2.744,36.656,8.882,49.781,257.91,251.26,228.11,459.2,250.22,263.25
25/03/2022 05:00,3.529,36.651,8.804,51.093,185.19,199.08,60.02,227,205.52,206.79
25/03/2022 05:15,3.358,36.845,8.97,51.798,216.16,228.88,-55.72,253.92,232.94,235.14
25/03/2022 05:30,3.267,37.085,9.142,52.967,231.01,252.28,206.05,293.84,252.94,240.75
25/03/2022 05:45,3.17,37.507,9.36,54.357,300,268.18,224.82,314.49,263.33,241.25
25/03/2022 06:00,0.187,38.335,9.612,56.752,226.73,256.75,208.69,293.74,258.67,254.13
25/03/2022 06:15,-0.497,38.96,10.12,58.127,305.4,267.18,212,308.51,261,248.28
25/03/2022 06:30,-1.016,39.15,11.023,59.545,327.53,293.67,213.19,358.04,293.89,266.25
25/03/2022 06:45,-1.089,39.063,12.233,60.809,319.76,304.16,-260.11,360,303.57,267.28
25/03/2022 07:00,-2.727,39.105,13.979,62.304,386.1,383.3,210,693.58,410.32,443.1
25/03/2022 07:15,-3.173,39.25,15.698,63.267,353.41,306.93,102.22,370.91,310.33,289.13
25/03/2022 07:30,-3.18,39.359,17.456,63.899,293.62,262.91,125,328.56,253.68,234.98
25/03/2022 07:45,-3.418,39.288,19.308,64.573,266.47,234.9,195.41,276.47,225.21,211.75
25/03/2022 08:00,-5.096,38.857,21.647,65.419,394.34,337.52,224,393.34,333,282.4
25/03/2022 08:15,-5.053,38.653,23.637,65.852,308.98,260.75,-249.59,313.79,256.01,252.97
25/03/2022 08:30,-4.71,38.325,25.263,65.925,251.11,229.11,164.53,300,208.14,210
25/03/2022 08:45,-4.642,37.596,26.946,66.095,185.16,192.54,140.15,311.32,170.62,181.03
25/03/2022 09:00,-4.974,36.346,28.587,65.463,298.34,297.18,212.95,570.4,250.77,267.46
25/03/2022 09:15,-4.675,35.474,30.273,65.724,266.99,265.42,216.91,366,258.67,272.82
25/03/2022 09:30,-4.624,34.757,31.826,66.123,230.08,216.43,-310,261.98,216.62,233.84
25/03/2022 09:45,-4.749,33.759,33.155,66.06,203.73,180.11,130.05,211.23,182.28,190.5
25/03/2022 10:00,-6.081,32.483,34.811,65.859,239.09,235.19,177.52,517.7,234.89,241.01
25/03/2022 10:15,-5.923,32.074,35.858,65.897,208.99,202.82,157.72,265,202.08,209.68
25/03/2022 10:30,-5.9,31.605,37.239,66.121,195.01,182.79,110.02,204.04,180.03,186.69
25/03/2022 10:45,-5.788,31.145,38.383,66.226,175.31,162.91,100.39,182.7,164.45,162.28
25/03/2022 11:00,-5.397,30.923,39.352,66.396,202.44,191.42,-357.45,252.6,193.65,190.58
25/03/2022 11:15,-5.111,30.785,40.175,66.751,196.53,184.26,88.66,216.52,194.73,198.25
25/03/2022 11:30,-5.007,30.641,40.811,66.722,183.08,164.85,-433.53,198.08,180.6,167.37
25/03/2022 11:45,-5.043,30.115,41.399,66.711,168.93,158.34,100,200,168.29,161.34
25/03/2022 12:00,-5.117,29.367,41.849,66.218,188.13,189.49,104.1,240.1,188.19,188.33
25/03/2022 12:15,-4.982,29.19,41.882,65.961,181.79,162.06,0,197.75,156.34,147.88
25/03/2022 12:30,-5.359,28.902,41.95,65.84,164.53,137.99,-380.8,184.53,130.98,130.91
25/03/2022 12:45,-5.243,28.767,41.745,65.622,156.01,125.33,-407,174.65,115.97,120.98
25/03/2022 13:00,-4.702,28.62,41.508,65.551,185.77,163.53,127.24,224.39,156.34,158.42
25/03/2022 13:15,-4.858,28.267,41.074,65.115,171.77,127.51,-148.84,191.54,120.91,119.18
25/03/2022 13:30,-4.718,28.195,40.374,64.156,163.98,128.39,16.54,241.73,125.05,117.1
25/03/2022 13:45,-4.422,28.109,39.446,63.588,156.32,132.19,11.11,283,119.25,106.23
25/03/2022 14:00,-3.934,28.3,38.518,62.882,142.04,111.13,-200,254.5,90.25,92.59
25/03/2022 14:15,-3.891,28.511,37.304,62.656,175.77,164.97,88.87,500,132.89,146.53
25/03/2022 14:30,-4.137,28.814,36.117,62.326,195.07,195.41,100,305.71,184.52,198.56
25/03/2022 14:45,-4.129,29.294,34.779,61.943,210.41,185.24,130.28,231.02,175.35,192.51
25/03/2022 15:00,-1.309,30.487,33.258,61.69,165.83,153.59,-317.14,234.49,141.08,161.98
25/03/2022 15:15,-1.265,30.999,31.669,61.222,185.19,181.66,132,251.5,180.88,186.68
25/03/2022 15:30,-1.014,31.493,30.055,60.414,220.61,208.25,147,262.2,206.43,206.24
25/03/2022 15:45,-1.032,32.033,28.058,60.24,254.33,260.56,215.4,352.9,260.57,265.11
25/03/2022 16:00,2.589,33.178,26.148,60.392,165.02,171.94,100,251.07,165.08,174.4
25/03/2022 16:15,2.574,33.539,24.171,60.315,230.44,222.55,-313.23,255.44,229.75,236.27
25/03/2022 16:30,3.054,34.069,22.129,60.4,251.17,240.53,-303.7,291.98,247.7,248.06
25/03/2022 16:45,3.148,34.836,20.173,60.277,311.05,270.27,191,353.3,275.18,273.87
25/03/2022 17:00,2.231,36.407,18.14,60.87,185.18,179.97,100.02,276.28,170.05,145.53
25/03/2022 17:15,1.797,36.884,16.592,61.041,276.8,252.85,191.53,300.22,250.96,241.73
25/03/2022 17:30,1.673,37.372,15.083,61.343,269.84,255.85,100,306,272.2,279.01
25/03/2022 17:45,1.502,37.814,14.022,61.762,316.57,303.32,-266.89,399,327.43,332.56
25/03/2022 18:00,0.454,38.045,13.413,62.379,278.22,257.83,207.95,303.81,264.39,267.05
25/03/2022 18:15,0.31,38.438,13.393,62.725,279.43,264.51,219.37,330,252.62,240.16
25/03/2022 18:30,0.185,38.571,13.803,63.237,288.46,277.5,204.74,335.23,272.79,279.7
25/03/2022 18:45,0.437,38.778,14.406,64.266,340.17,316.42,273.56,369.51,318.25,317.91
25/03/2022 19:00,-1.327,38.959,15.078,65.211,379.53,391.08,294.23,898.42,388,410.91
25/03/2022 19:15,-1.483,39.091,15.795,65.359,318.27,302.3,-267.3,429.38,313.25,325.17
25/03/2022 19:30,-1.412,39.132,16.328,64.966,320.21,270.73,-303.88,333.09,290.05,299.5
25/03/2022 19:45,-1.303,38.995,16.653,64.162,288.34,235.18,99.5,327.67,233.9,230.35
25/03/2022 20:00,-2.771,38.451,17.062,63.118,357.82,282.55,208.78,355.27,280.03,276.66
25/03/2022 20:15,-2.714,38.215,17.355,61.929,279.5,267.29,228.3,316.36,261.18,244.33
25/03/2022 20:30,-2.642,38.082,17.562,60.879,233.44,230.82,183.9,289.99,219.3,217.52
25/03/2022 20:45,-2.665,37.863,17.912,59.997,186.84,197.9,-283.94,283.38,195.61,217.78
25/03/2022 21:00,-4.654,36.947,18.341,58.955,302.1,198,198,198,249.74,259.8
25/03/2022 21:15,-4.703,36.581,18.63,58.364,265.48,233.26,142.27,332.01,231.78,241.99
25/03/2022 21:30,-4.464,36.149,18.948,57.235,215.17,196,-325.64,238.34,189.7,192.33
25/03/2022 21:45,-4.378,35.669,19.039,56.455,158.35,141.21,-410,241.21,132.64,107.96
25/03/2022 22:00,-4.894,35.657,18.963,56.078,279.43,263.3,212.5,333,264.47,269.99
25/03/2022 22:15,-4.775,35.345,18.896,55.421,265.9,245.73,73.6,311.35,246.28,258.96
25/03/2022 22:30,-4.528,35.003,19.027,54.773,219.57,177.1,101.25,233.89,171.63,175.33
25/03/2022 22:45,-4.363,34.143,19.008,53.738,197.34,148.57,-374.65,207.55,140.06,121.86
25/03/2022 23:00,-6.29,33.598,18.864,52.867,240.01,243.1,-210.69,288.55,256.52,230.56
25/03/2022 23:15,-6.321,33.093,18.7,52.228,198.45,181.62,-301,229.72,181.97,159.48
25/03/2022 23:30,-6.348,32.816,18.562,51.029,182.79,136.65,-349.95,200.77,122.87,87.79
25/03/2022 23:45,-6.391,32.464,18.429,50.438,175.15,99.03,-389.6,196.56,73.53,41.2
